Order date,Company,Product,TypeName,Inches,Ram,OS,Weight,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Quantity,Price ,TAX amt,Total amount,price_range
27/09/2023,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,1,31894,4465,36359,mid
01/10/2023,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,4,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,128,0,SSD,No,Intel,HD Graphics 620,1,25342,3548,28890,mid
02/10/2023,Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,1,43180,6045,49225,high
03/10/2023,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,1,24855,3480,28335,mid
06/10/2023,Fujitsu,Lifebook A557,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,1,40017,5602,45619,high
07/10/2023,Lenovo,IdeaPad 110-15IBR,Notebook,15.6,8,No OS,2.2,Standard,1366,768,No,No,No,Intel,1.6,Celeron Quad Core N3710,1024,0,HDD,No,Intel,HD Graphics 405,1,17815,2494,20309,mid
07/10/2023,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3050,500,0,HDD,No,Intel,HD Graphics,1,19981,2797,22778,mid
07/10/2023,MSI,GL62M 7RDX,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,1,62218,8711,70929,premium
09/10/2023,Acer,Aspire 5,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,AMD,2.7,A12-Series 9720P,256,0,SSD,No,AMD,Radeon RX 540,1,35685,4996,40681,mid
12/10/2023,Dell,Inspiron 3576,Notebook,15.6,8,Linux,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,AMD,Radeon 520,1,35035,4905,39940,mid
13/10/2023,Lenovo,IdeaPad 310-15ISK,Notebook,15.6,8,No OS,2.2,Standard,1366,768,No,No,No,Intel,2.5,Core i7 6500U,500,0,HDD,No,Nvidia,GeForce 920MX,1,34060,4768,38828,mid
14/10/2023,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,No OS,2.2,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Intel,HD Graphics 505,1,19493,2729,22222,mid
16/10/2023,Acer,Aspire A515-51G,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,Nvidia,GeForce MX150,1,45540,6376,51916,high
18/10/2023,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8,No OS,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,2048,0,HDD,No,Nvidia,GeForce 920MX ,1,24855,3480,28335,mid
18/10/2023,Acer,Aspire A515-51G-32MX,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i3 7130U,1024,0,HDD,No,Nvidia,GeForce MX130,1,28700,4018,32718,mid
18/10/2023,MSI,GP62MVR 6RF,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,1,79931,11190,91121,premium
21/10/2023,Dell,Inspiron 5570,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,1,40558,5678,46236,high
26/10/2023,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.1,Pentium Quad Core N4200,128,0,SSD,No,Intel,HD Graphics 505,1,18898,2646,21544,mid
26/10/2023,Asus,Rog Strix,Gaming,15.6,16,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1070,1,132613,18566,151179,premium
28/10/2023,Dell,Inspiron 5570,Notebook,15.6,16,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,1,66022,9243,75265,premium
02/11/2023,Dell,Inspiron 3567,Notebook,15.6,4,Linux,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,AMD,Radeon R5 M430,1,26263,3677,29940,mid
03/11/2023,Acer,Aspire A515-51G-37JS,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i3 7130U,256,0,SSD,No,Nvidia,GeForce MX130,1,30974,4336,35310,mid
06/11/2023,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,15.6,16,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1060,1,94708,13259,107967,premium
07/11/2023,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,15.6,8,Windows 10,2.2,Standard,1366,768,Yes,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 520,1,40017,5602,45619,high
10/11/2023,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,8,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX,1,35685,4996,40681,mid
16/11/2023,Toshiba,Tecra A50-C-1ZV,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,256,0,SSD,No,Intel,HD Graphics 520,1,60594,8483,69077,premium
22/11/2023,Dell,Inspiron 3552,Notebook,15.6,4,Linux,2.2,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3700,500,0,HDD,No,Intel,HD Graphics,1,21307,2983,24290,mid
23/11/2023,MSI,GL62M 7REX,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,1,64536,9035,73571,premium
24/11/2023,MSI,GP62M Leopard,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,1,64926,9090,74016,premium
26/11/2023,Dell,Inspiron 5570,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,AMD,Radeon 530,1,42020,5883,47903,high
27/11/2023,MSI,GV62 7RD-1686NL,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,1,55652,7791,63443,high
29/11/2023,Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,1,29548,4137,33685,mid
01/12/2023,MSI,PL60 7RD,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce GTX 1050,1,45432,6360,51792,high
04/12/2023,Acer,Chromebook CB5-571-C1DZ,Notebook,15.6,4,Chrome OS,2.2,Full HD,1920,1080,No,Yes,No,Intel,1.5,Celeron Dual Core 3205U,16,0,Flash Storage,No,Intel,HD Graphics,1,19440,2722,22162,mid
04/12/2023,Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,AMD,Radeon 530,1,47111,6596,53707,high
08/12/2023,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,AMD,2.5,A6-Series 9220,128,0,SSD,No,AMD,R4 Graphics,1,21606,3025,24631,mid
08/12/2023,Asus,X555QG-DM242T (A10-9620P/4GB/1TB,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,AMD,2.5,A10-Series A10-9620P,128,1024,SSD,HDD,AMD,Radeon R5 M430,1,31136,4359,35495,mid
09/12/2023,MSI,GL62M (i5-7300HQ/8GB/1TB,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,1,58969,8256,67225,premium
10/12/2023,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,4,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,1,25396,3555,28951,mid
14/12/2023,Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,128,1024,SSD,HDD,AMD,Radeon 530,1,38934,5451,44385,mid
15/12/2023,Acer,Aspire A515-51G-59QF,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,Nvidia,GeForce MX150,1,33194,4647,37841,mid
16/12/2023,Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 530,1,43320,6065,49385,high
21/12/2023,Dell,Inspiron 3576,Notebook,15.6,8,Linux,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,AMD,Radeon 520,1,36679,5135,41814,mid
23/12/2023,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i7 6500U,1024,0,HDD,No,Nvidia,GeForce 940MX,1,36226,5072,41298,mid
26/12/2023,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,8,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX,1,38392,5375,43767,mid
27/12/2023,Dell,Inspiron 3576,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.6,Core i5 8250U,1024,0,HDD,No,AMD,Radeon 520,1,36551,5117,41668,mid
04/01/2024,MSI,GP62M 7REX,Gaming,15.6,16,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,256,1024,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,1,70341,9848,80189,premium
05/01/2024,Dell,Inspiron 3567,Notebook,15.6,8,Linux,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,AMD,Radeon R5 M430,1,32485,4548,37033,mid
08/01/2024,Acer,Aspire 5,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,1024,0,HDD,No,Nvidia,GeForce MX150,1,37309,5223,42532,mid
10/01/2024,Lenovo,Ideapad 320-15ISK,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX ,1,31353,4389,35742,mid
11/01/2024,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 920MX ,1,25342,3548,28890,mid
22/01/2024,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 920MX,1,43266,6057,49323,high
24/01/2024,Dell,Inspiron 5570,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,0,SSD,No,AMD,Radeon 530,1,49764,6967,56731,high
02/02/2024,Fujitsu,LifeBook A557,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,43266,6057,49323,high
12/02/2024,Dell,Inspiron 3552,Notebook,15.6,4,Linux,2.2,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3060,500,0,HDD,No,Intel,HD Graphics,1,14886,2084,16970,low
04/02/2024,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,12,Windows 10,2.2,Full HD,1920,1080,No,No,No,AMD,3.6,A12-Series 9720P,2048,0,HDD,No,AMD,Radeon 530,1,48681,6815,55496,high
08/02/2024,Dell,Inspiron 3552,Notebook,15.6,4,Linux,2.2,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3710,500,0,HDD,No,Intel,HD Graphics,1,17545,2456,20001,mid
08/02/2024,Lenovo,Ideapad 320-15IKBR,Notebook,15.6,12,Windows 10,2.2,Standard,1366,768,Yes,No,No,Intel,1.8,Core i7 8550U,1024,0,HDD,No,Intel,HD Graphics 620,1,32977,4617,37594,mid
09/02/2024,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Intel,HD Graphics 520,1,22147,3101,25248,mid
13/02/2024,Asus,FX503VD-E4022T (i7-7700HQ/8GB/1TB/GeForce,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1050,1,51388,7194,58582,high
16/02/2024,MSI,GV62M 7RD,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,256,0,SSD,No,Nvidia,GeForce GTX 1050,1,54036,7565,61601,high
19/02/2024,Dell,Inspiron 5570,Notebook,15.6,16,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.8,Core i7 8550U,256,2048,SSD,HDD,AMD,Radeon 530,1,61460,8604,70064,premium
04/03/2024,Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Nvidia,GeForce 930M,1,56478,7907,64385,high
04/03/2024,HP,15-cb003na (i5-7300HQ/8GB/1TB,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,1,59511,8332,67843,premium
07/03/2024,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,8,No OS,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,Nvidia,GeForce 920MX ,1,27021,3783,30804,mid
09/03/2024,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8,No OS,2.2,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,2048,0,HDD,No,Nvidia,GeForce 940MX,1,29728,4162,33890,mid
10/03/2024,Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,AMD,Radeon R5 M430,1,27015,3782,30797,mid
14/03/2024,Acer,Aspire 5,Notebook,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,500,0,HDD,No,Nvidia,GeForce GTX 940MX,1,25396,3555,28951,mid
16/03/2024,Dell,Inspiron 3552,Notebook,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3700,500,0,HDD,No,Intel,HD Graphics,1,24042,3366,27408,mid
16/03/2024,Lenovo,Ideapad 320-15IKBN,Notebook,15.6,6,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,31353,4389,35742,mid
19/03/2024,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,1,34060,4768,38828,mid
22/03/2024,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,No OS,2.2,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,1,19981,2797,22778,mid
23/03/2024,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,1.1,Pentium Quad Core N4200,500,0,HDD,No,Intel,HD Graphics 505,1,18628,2608,21236,mid
30/03/2024,Dell,Inspiron 3552,Notebook,15.6,2,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,1.6,Celeron Dual Core N3050,500,0,HDD,No,Intel,HD Graphics,1,20523,2873,23396,mid
30/03/2024,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,6,Windows 10,2.2,Full HD,1920,1080,No,No,No,AMD,3.6,A12-Series 9720P,256,0,SSD,No,AMD,Radeon 530,1,32358,4530,36888,mid
30/03/2024,Acer,Aspire A515-51G,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,1.6,Core i5 8250U,256,0,SSD,No,Intel,UHD Graphics 620,1,36930,5170,42100,mid
01/04/2024,Dell,Inspiron 3567,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,1,24313,3404,27717,mid
01/04/2024,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Intel,HD Graphics 620,1,32328,4526,36854,mid
01/04/2024,MSI,GL62M 7RD,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7300HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,1,60643,8490,69133,premium
08/04/2024,Toshiba,Satellite Pro,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,2.5,Core i7 6500U,500,0,HDD,No,Nvidia,GeForce 930M,1,43970,6156,50126,high
09/04/2024,Toshiba,Tecra Z50-C-144,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,2.5,Core i7 6500U,256,0,SSD,No,Intel,HD Graphics 520,1,75756,10606,86362,premium
16/04/2024,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,4,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,1,25288,3540,28828,mid
18/06/2024,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,AMD,2.2,E-Series 9000,500,0,HDD,No,AMD,Radeon R2 Graphics,1,16191,2267,18458,low
18/04/2024,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,256,0,SSD,No,Intel,HD Graphics 520,1,24043,3366,27409,mid
12/08/2023,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,1,16570,2320,18890,low
10/05/2024,Lenovo,IdeaPad 110-15ISK,Notebook,15.6,4,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,1,25938,3631,29569,mid
05/09/2023,Lenovo,IdeaPad 320-15AST,Notebook,15.6,4,No OS,2.2,Standard,1366,768,No,No,No,AMD,2.9,A6-Series 9220,500,0,HDD,No,AMD,Radeon R4 Graphics,1,16732,2342,19074,low
16/05/2024,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,1,28970,4056,33026,mid
22/05/2024,Acer,Aspire 5,Notebook,15.6,8,Windows 10,2.2,Standard,1366,768,No,No,No,AMD,2.5,A10-Series 9620P,1024,0,HDD,No,AMD,Radeon RX 540,1,31353,4389,35742,mid
26/05/2024,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 920MX,1,48681,6815,55496,high
24/03/2024,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,1.1,Pentium Quad Core N4200,1024,0,HDD,No,Intel,HD Graphics 505,1,16732,2342,19074,low
05/06/2024,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,6,Windows 10,2.2,Full HD,1920,1080,No,No,No,AMD,3.6,A12-Series 9720P,256,0,SSD,No,AMD,Radeon 530,1,29728,4162,33890,mid
06/06/2024,Dell,Inspiron 3552,Notebook,15.6,4,Windows 10,2.2,Standard,1366,768,No,No,No,Intel,1.6,Pentium Quad Core N3710,500,0,HDD,No,Intel,HD Graphics,1,19981,2797,22778,mid
19/06/2024,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,8,No OS,2.2,Full HD,1920,1080,No,No,No,Intel,2.4,Core i3 7100U,1024,0,HDD,No,Nvidia,GeForce 940MX,1,27021,3783,30804,mid
21/06/2024,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,4,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,128,0,SSD,No,Intel,HD Graphics 520,1,27021,3783,30804,mid
27/06/2024,HP,Omen 15-AX205na,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,1,59511,8332,67843,premium
28/06/2024,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,8,Windows 10,2.2,Full HD,1920,1080,No,No,No,Intel,2.6,Core i7 6700HQ,1024,0,HDD,No,Nvidia,GeForce GTX 1060,1,63301,8862,72163,premium
14/07/2023,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,4,No OS,2.2,Standard,1366,768,No,No,No,Intel,1.1,Celeron Dual Core N3350,1024,0,HDD,No,Intel,HD Graphics 500,1,17436,2441,19877,low
19/08/2023,HP,Pavilion Power,Notebook,15.6,12,Windows 10,2.21,Full HD,1920,1080,No,Yes,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX 1050,1,71857,10060,81917,premium
11/07/2023,Acer,Aspire E5-576G,Notebook,15.6,8,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2.7,Core i7 7500U,1024,0,HDD,No,Nvidia,GeForce 940MX,1,40179,5625,45804,high
18/09/2023,Acer,Aspire E5-576G,Notebook,15.6,4,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Nvidia,GeForce 940MX,1,29458,4124,33582,mid
29/10/2023,Acer,TravelMate P259-G2,Notebook,15.6,4,Windows 10,2.23,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,500,0,HDD,No,Intel,HD Graphics 620,1,33519,4693,38212,mid
26/11/2023,Dell,Precision 3520,Workstation,15.6,8,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,1024,0,HDD,No,Nvidia,Quadro M620,1,96279,13479,109758,premium
13/12/2023,Dell,Precision 3510,Workstation,15.6,8,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2.6,Core i5 6440HQ,500,0,HDD,No,AMD,FirePro W5130M,1,74131,10378,84509,premium
23/01/2024,Acer,Aspire E5-575,Notebook,15.6,6,Windows 10,2.23,Standard,1366,768,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Intel,HD Graphics 620,1,29728,4162,33890,mid
02/02/2024,Acer,Aspire E5-576G,Notebook,15.6,4,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,256,0,SSD,No,Nvidia,GeForce 940MX,1,37418,5239,42657,mid
20/02/2024,Dell,Precision 3520,Workstation,15.6,8,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,3,Xeon E3-1505M V6,64,1024,Flash Storage,HDD,Nvidia,Quadro M620,1,107921,15109,123030,premium
24/02/2024,Acer,ES1-523-84K7 (A8-7410/8GB/256GB/FHD/W10),Notebook,15.6,8,Windows 10,2.23,Full HD,1920,1080,No,No,No,AMD,2.2,A8-Series 7410,256,0,SSD,No,AMD,Radeon R5,1,25396,3555,28951,mid
28/02/2024,Acer,Aspire E5-576G,Notebook,15.6,4,Windows 10,2.23,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,Nvidia,GeForce 940MX,1,33356,4670,38026,mid
11/07/2023,Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,15.6,8,Windows 10,2.24,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,128,1024,SSD,HDD,Nvidia,GeForce GTX1060,1,72507,10151,82658,premium
27/10/2023,Dell,Vostro 3559,Notebook,15.6,4,Windows 7,2.24,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,Intel,HD Graphics 520,1,39909,5587,45496,high
01/05/2024,Asus,ROG Zephyrus,Gaming,15.6,24,Windows 10,2.24,Full HD,1920,1080,No,No,No,Intel,2.8,Core i7 7700HQ,512,0,SSD,No,Nvidia,GeForce GTX1080,1,160717,22500,183217,premium
08/05/2024,Dell,Vostro 3559,Notebook,15.6,4,Windows 7,2.24,Standard,1366,768,No,No,No,Intel,2.3,Core i5 6200U,500,0,HDD,No,AMD,Radeon R5 M315,1,41649,5831,47480,high
02/06/2024,Dell,Inspiron 3567,Notebook,15.6,8,Windows 10,2.24,Full HD,1920,1080,No,No,No,Intel,2.5,Core i5 7200U,1024,0,HDD,No,AMD,Radeon R5 M430,1,30595,4283,34878,mid
23/09/2023,Dell,Inspiron 3567,Notebook,15.6,4,Linux,2.25,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,1,25213,3530,28743,mid
20/11/2023,Dell,Inspiron 3567,Notebook,15.6,4,Linux,2.25,Full HD,1920,1080,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,AMD,Radeon R5 M430,1,23176,3245,26421,mid
26/12/2023,Dell,Inspiron 3567,Notebook,15.6,4,Linux,2.25,Standard,1366,768,No,No,No,Intel,2,Core i3 6006U,1024,0,HDD,No,Intel,HD Graphics 520,1,19440,2722,22162,mid
